,RV_d,RV_w,RV_m,RV_next,logRV_d,logRV_w,logRV_m,logRV_next,pred_rv,sigma_dyn,ss_dyn,ss_cls
2019-06-10,4.522723890194656e-06,3.932057495763326e-06,1.446939030725211e-06,4.807794267717494e-06,-12.306396115054982,-12.446347733262527,-13.446060246154108,-12.245272151223096,2.0233168118841684e-06,0.5974220330857971,1.9655184888522725,3.3160418681987163
2019-06-17,4.807794267717494e-06,4.393807439391477e-06,1.8105706802288158e-06,5.269240254822427e-06,-12.245272151223096,-12.335314408496163,-13.221868469436817,-12.153624369973974,2.2172601856097695e-06,0.6253996296301777,2.0575647814832845,3.3160418681987163
2019-06-24,5.269240254822427e-06,4.739181220174818e-06,2.2150785288124827e-06,5.928052606349493e-06,-12.153624369973974,-12.259646175538021,-13.020222701907144,-12.035814795794362,2.4627768046378206e-06,0.6591159445333662,2.168491457514775,3.3160418681987163
2019-07-01,5.928052606349493e-06,5.131952754771021e-06,2.661704170298585e-06,6.553314307197468e-06,-12.035814795794362,-12.180024317260465,-12.836543974783428,-11.935539635193651,2.7648487778863145e-06,0.6983690460058678,2.297634161359305,3.3160418681987163
2019-07-08,6.553314307197468e-06,5.639600359021724e-06,3.1502556738474787e-06,6.105753898528422e-06,-11.935539635193651,-12.085697353294359,-12.668026942119752,-12.006278969323263,3.0578713810943593e-06,0.734444355703715,2.4163219302652226,3.3160418681987163
2019-07-15,6.105753898528422e-06,5.964090266724456e-06,3.6085173996629146e-06,4.4948016888948885e-06,-12.006278969323263,-12.029754025910648,-12.532213562590945,-12.312589009168565,3.0327362805225165e-06,0.7314196332367432,2.406370593348885,3.3160418681987163
2019-07-22,4.4948016888948885e-06,5.770480625242571e-06,3.952522321254645e-06,2.2786585053199583e-06,-12.312589009168565,-12.062755183644214,-12.441156620502476,-12.991923663018005,2.5920802625634936e-06,0.6761974255468592,2.224689530049167,3.3160418681987163
2019-07-29,2.2786585053199583e-06,4.858132099985188e-06,4.122855635235547e-06,4.343338103353222e-07,-12.991923663018005,-12.234856535496856,-12.398964519347913,-14.649452450250857,1.760602401674955e-06,0.5572883128645908,1.8334785493245038,3.3160418681987163
2019-08-05,4.343338103353222e-07,3.3283869757696515e-06,4.105897845431388e-06,1.4366722351110449e-08,-14.649452450250857,-12.613022762988226,-12.403086119016681,-18.058351252564968,6.650555363871627e-07,0.34251393638609146,1.126870850710241,3.3160418681987163
2019-08-12,1.4366722351110449e-08,1.8055401817253235e-06,3.970349695736144e-06,3.252217165280758e-07,-18.058351252564968,-13.224650741297742,-12.436656382576095,-14.93875868251075,8.868230671624981e-08,0.1250742135883591,0.41149416270570144,3.3160418681987163
2019-08-19,3.252217165280758e-07,7.631451886336203e-07,3.767613328299466e-06,4.6934369409225253e-07,-14.93875868251075,-14.085817537219423,-12.489068826393998,-14.571930513659542,5.77181557132256e-07,0.3190843566803769,1.04978753347844,3.3160418681987163
2019-08-26,4.6934369409225253e-07,3.108164858266938e-07,3.5046593715612497e-06,2.1522620052985117e-07,-14.571930513659542,-14.984063176659228,-12.56141722577774,-15.351576266395643,7.275428004910101e-07,0.3582437019775982,1.178621779506298,3.3160418681987163
2019-09-02,2.1522620052985117e-07,2.560395833753261e-07,3.186063966373955e-06,4.336698505701303e-10,-15.351576266395643,-15.177933781859817,-12.656724269347784,-21.558737584289126,4.4929733235070683e-07,0.2815245094599486,0.926215636123231,3.3160418681987163
2019-09-09,4.336698505701303e-10,2.52556320250191e-07,2.8381954878859482e-06,1.1760496416116114e-07,-21.558737584289126,-15.191631562607254,-12.772342099327398,-15.955934590118025,1.0858428528925152e-08,0.043765589136928074,0.14398878826049336,3.3160418681987163
2019-09-16,1.1760496416116114e-07,2.0065213215846236e-07,2.4774116953046925e-06,3.342418405923896e-07,-15.955934590118025,-15.421693114032967,-12.908296214039565,-14.911401032354641,2.9605092044431776e-07,0.22852435836553103,0.7518451390225971,3.3160418681987163
2019-09-23,3.342418405923896e-07,1.6687666878349661e-07,2.0977964326716127e-06,4.688701707621674e-07,-14.911401032354641,-15.60601080764117,-13.074623081929643,-14.572939928224876,5.309575477201704e-07,0.3060407022241291,1.0068739103173847,3.3160418681987163
2019-09-30,4.688701707621674e-07,2.302876613415757e-07,1.677859322241818e-06,4.856188876899979e-07,-14.572939928224876,-15.28393660801368,-13.29799179,-14.537841702385052,6.051464260807348e-07,0.32672286354132246,1.074918221050951,3.3160418681987163
2019-10-07,4.856188876899979e-07,3.515839658014326e-07,1.2111135207412437e-06,6.78485863990712e-07,-14.537841702385052,-14.860817275697922,-13.623970356464513,-14.203402192095284,5.583906702589649e-07,0.31384727851883853,1.0325575463269787,3.3160418681987163
2019-10-14,6.78485863990712e-07,4.918041907588203e-07,7.936313642383428e-07,1.3097789823350641e-06,-14.203402192095284,-14.525185185934214,-14.046646760287015,-13.545652150760082,6.020620884650544e-07,0.3258891719668446,1.0721753757709187,3.3160418681987163
2019-10-21,1.3097789823350641e-06,7.35688476194489e-07,5.486296175798948e-07,2.7501491082799338e-06,-13.545652150760082,-14.122459073859986,-14.41584227233202,-12.803855426563008,7.9608109203516e-07,0.3747381814480641,1.2328886169641309,3.3160418681987163
2019-10-28,2.7501491082799338e-06,1.3060082105739307e-06,5.84898125499893e-07,5.535433013553572e-06,-12.803855426563008,-13.548535240319742,-14.351828149324087,-12.104340762965965,1.2330081807465786e-06,0.46637178632899357,1.534363177022389,3.3160418681987163
2019-11-04,5.535433013553572e-06,2.5684617420398245e-06,9.772903719012967e-07,8.185898890294147e-06,-12.104340762965965,-12.872203382209463,-13.838482021383193,-11.713097531510272,2.0890701911309903e-06,0.6070518772852175,1.9972006762683656,3.3160418681987163
2019-11-11,8.185898890294147e-06,4.445314998615683e-06,1.6058697694353765e-06,7.54508809415095e-06,-11.713097531510272,-12.323659825678972,-13.34184503574301,-11.794613789980822,2.946986258032137e-06,0.721005115042098,2.3721068284885023,3.3160418681987163
2019-11-18,7.54508809415095e-06,6.0041422765696545e-06,2.161244106175598e-06,3.962902737269742e-06,-11.794613789980822,-12.023060947510194,-13.044826526996887,-12.438533786759717,3.003706279039165e-06,0.727910562928241,2.394825752033913,3.3160418681987163
2019-11-25,3.962902737269742e-06,6.307330683817107e-06,2.4299794171892507e-06,3.5852029728359635e-07,-12.438533786759717,-11.973798000419382,-12.92762777094018,-14.841280561260907,2.108397605913071e-06,0.6098535378950144,2.0064181396745973,3.3160418681987163
2019-12-02,3.5852029728359635e-07,5.0131025047496116e-06,2.4410020400164614e-06,1.2143577840586534e-06,-14.841280561260907,-12.20345557210628,-12.923101930823993,-13.621295193706837,5.096538331869601e-07,0.29983818331590084,0.9864676231093138,3.3160418681987163
2019-12-09,1.2143577840586534e-06,3.270217228190739e-06,2.534380818032469e-06,5.104798704149423e-06,-13.621295193706837,-12.63065414462216,-12.885561203997439,-12.185329538241737,1.0801178599161302e-06,0.4365006191166347,1.4360870368937282,3.3160418681987163
2019-12-16,5.104798704149423e-06,2.6601448806903567e-06,2.918011105723873e-06,7.487732925645881e-06,-12.185329538241737,-12.837129970228963,-12.744608301934024,-11.802244486406117,2.6537963645351934e-06,0.6842000282841327,2.2510180930547965,3.3160418681987163
2019-12-23,7.487732925645881e-06,3.5413524277843915e-06,3.468279650727987e-06,6.391988475934606e-06,-11.802244486406117,-12.551001862030954,-12.571851864832187,-11.960465152390755,3.4527682757739484e-06,0.7804282951344886,2.567609090992468,3.3160418681987163
2019-12-30,6.391988475934606e-06,5.049719472447144e-06,3.923904135741252e-06,2.8189951928282114e-06,-11.960465152390755,-12.196177866230432,-12.448423446798813,-12.779130051109307,3.2053956506907943e-06,0.7519519883488945,2.473922041667863,3.3160418681987163
2020-01-06,2.8189951928282114e-06,5.450878824639534e-06,4.103394620751884e-06,4.7182014406983484e-07,-12.779130051109307,-12.119733710061427,-12.403695970539792,-14.566667974678625,1.98744685460684e-06,0.5921027150356993,1.948017932467451,3.3160418681987163
2020-01-13,4.7182014406983484e-07,4.2926341846196365e-06,4.0874972576810475e-06,2.5796748136612486e-08,-14.566667974678625,-12.358609984414185,-12.407577692644846,-17.473017394179273,6.914309493651125e-07,0.3492397736054785,1.1489988551620243,3.3160418681987163
2020-01-20,2.5796748136612486e-08,2.4271501402423194e-06,3.9887293935119355e-06,7.353940360034496e-07,-17.473017394179273,-12.92879277065183,-12.43203782551912,-14.122859377979612,1.2444162914639093e-07,0.14816039747997223,0.4874477077091086,3.3160418681987163
2020-01-27,7.353940360034496e-07,1.0130015302595304e-06,3.833748234106052e-06,1.9653959814240408e-06,-14.122859377979612,-13.802592822077417,-12.471667582135975,-13.139816815680783,9.325557210556362e-07,0.4055894835843432,1.3343894009924893,3.3160418681987163
2020-02-03,1.9653959814240408e-06,7.996017274084878e-07,3.559130000865319e-06,3.0592151956510097e-06,-13.139816815680783,-14.03915207398172,-12.545994424745833,-12.697352146904029,1.6551774716339495e-06,0.5403455431445963,1.7777368369457218,3.3160418681987163
2020-02-10,3.0592151956510097e-06,1.4464504903037814e-06,3.1647697166620007e-06,3.319122118885e-06,-12.697352146904029,-13.446397940351533,-12.663430264363724,-12.615810232024135,2.0437205777711142e-06,0.6004267731529171,1.9754040836730975,3.3160418681987163
2020-02-17,3.319122118885e-06,2.2697818329908786e-06,2.8396954108723124e-06,2.6055764205410085e-06,-12.615810232024135,-12.995826839904302,-12.771813761235666,-12.857856632556725,2.051216190045118e-06,0.601526837243326,1.9790232945305426,3.3160418681987163
2020-02-24,2.6055764205410085e-06,2.7373274291252684e-06,2.7352856942008716e-06,1.2724601228262496e-06,-12.857856632556725,-12.808528504397676,-12.809274668971387,-13.57455842667387,1.746819966342205e-06,0.5551027310892687,1.826287985283694,3.3160418681987163
2020-03-02,1.2724601228262496e-06,2.5640934644758205e-06,2.8055887577041525e-06,1.645669903148027e-07,-13.57455842667387,-12.873905566966556,-12.783897145219948,-15.619948113682794,1.1508222751221346e-06,0.4505608164627108,1.4823450861623184,3.3160418681987163
2020-03-09,1.645669903148027e-07,1.8404314131417687e-06,2.7248356197238564e-06,1.984355592568334e-07,-15.619948113682794,-13.205510550161684,-12.81310245470569,-15.43280142803027,3.422866890239397e-07,0.2457221437799674,0.8084258530360927,3.3160418681987163
2020-03-16,1.984355592568334e-07,1.060259773234727e-06,2.347423070116734e-06,1.9873782846674465e-06,-15.43280142803027,-13.756996610775458,-12.96219239738426,-13.12869423271209,3.752206446281057e-07,0.25727207721087386,0.8464251340237751,3.3160418681987163
2020-03-23,1.9873782846674465e-06,9.057102392663364e-07,1.924318866964547e-06,6.20049327929769e-06,-13.12869423271209,-13.914546406267442,-13.160938488182115,-11.990881707901003,1.4101901582562715e-06,0.49875599637137824,1.6409072280618344,3.3160418681987163
2020-03-30,6.20049327929769e-06,2.1377185283841965e-06,1.9095884672232454e-06,1.3082586496074657e-05,-11.990881707901003,-13.05577140585981,-13.16862280130783,-11.244228487135842,2.6848849186568813e-06,0.6881959747419872,2.264164756901138,3.3160418681987163
2020-04-06,1.3082586496074657e-05,5.36722340482416e-06,2.699095490549895e-06,1.6562653055831246e-05,-11.244228487135842,-12.135199839993245,-12.822593844580238,-11.00836021315374,4.436993651158904e-06,0.8846952470000224,2.910647362630074,3.3160418681987163
2020-04-13,1.6562653055831246e-05,9.458277778967762e-06,3.936851868377696e-06,1.1741949233249214e-05,-11.00836021315374,-11.568620244437378,-12.445129172217847,-11.352342723849834,5.526207755298876e-06,0.9873312757300469,3.248319897151854,3.3160418681987163
2020-04-20,1.1741949233249214e-05,1.1896920516113205e-05,4.838094367232512e-06,2.778271603285057e-06,-11.352342723849834,-11.339230971494707,-12.238989640544485,-12.793681549050163,4.716191211510069e-06,0.9121053281887876,3.0008265297411114,3.3160418681987163
2020-04-27,2.778271603285057e-06,1.1041365097110045e-05,4.995238795484943e-06,1.4014606593722083e-06,-12.793681549050163,-11.41386187465882,-12.207025340102579,-13.477995537108571,2.023153431101647e-06,0.5973979119869189,1.9654391304369634,3.3160418681987163
2020-05-04,1.4014606593722083e-06,8.121083637934434e-06,4.95185915532711e-06,1.6262391027273967e-05,-13.477995537108571,-11.721046959747149,-12.215747464964023,-11.026655415007504,1.3584192388960364e-06,0.4895152231966447,1.610505084316961,3.3160418681987163
2020-05-11,1.6262391027273967e-05,8.046018130795114e-06,5.967488065451952e-06,3.093812412779047e-05,-11.026655415007504,-11.730333231046833,-12.02918447865969,-10.383521344011283,6.136362063616375e-06,1.0404106247159959,3.4229509553156263,3.3160418681987163
2020-05-18,3.093812412779047e-05,1.284506185443043e-05,8.092026681521604e-06,3.256029564918966e-05,-10.383521344011283,-11.262551111965953,-11.724631341392634,-10.33241693673634,9.586556784457664e-06,1.3004109415020821,4.278351997541851,3.3160418681987163
2020-05-25,3.256029564918966e-05,2.029056786590658e-05,1.0396235852956116e-05,2.0185161206155955e-05,-10.33241693673634,-10.80535441704128,-11.474066754547788,-10.81056281725797,1.0385568362345267e-05,1.3535192126887985,4.453078209746147,3.3160418681987163
2020-06-01,2.0185161206155955e-05,2.498649300260252e-05,1.1851059013212247e-05,5.380269120463056e-06,-10.81056281725797,-10.597175158995746,-11.343093326172669,-12.132772162650756,8.028731680781282e-06,1.1900706989459988,3.915332599532336,3.3160418681987163
2020-06-08,5.380269120463056e-06,2.226596252589979e-05,1.2252266869377497e-05,4.520125184730691e-07,-12.132772162650756,-10.712451389678137,-11.309799587531852,-14.60955596176082,3.703840397657455e-06,0.8083052926628497,2.6593244128607756,3.3160418681987163
2020-06-15,4.520125184730691e-07,1.4644434623570438e-05,1.2271772789317208e-05,8.608488497510488e-09,-14.60955596176082,-11.13145018385345,-11.308208828070972,-18.570517085891055,8.619342651210082e-07,0.38992974286061566,1.2828688540114255,3.3160418681987163
2020-06-22,8.608488497510488e-09,6.506512833397401e-06,1.2119559728073368e-05,3.4867450877854295e-10,-18.570517085891055,-11.94270690833511,-11.320689904049466,-21.77688226850806,8.382258766805712e-08,0.12159894927442949,0.40006054311287303,3.3160418681987163
2020-06-29,3.4867450877854295e-10,1.4603097004856068e-06,1.1642625527704988e-05,8.63757506892248e-07,-21.77688226850806,-13.436862021118785,-11.360837580296597,-13.961973770854833,1.2993644559396206e-08,0.04787566083384637,0.15751092414335455,3.3160418681987163
2020-07-06,8.63757506892248e-07,3.3118179709290494e-07,1.0702715605460189e-05,3.5418732632917986e-06,-13.961973770854833,-14.92059837641397,-11.44501305379407,-12.550854800358474,1.4009706979794482e-06,0.4971229537283253,1.6355345177661904,3.3160418681987163
2020-07-13,3.5418732632917986e-06,1.1036469832975874e-06,9.701117159880231e-06,5.98273393937317e-06,-12.550854800358474,-13.71689042274979,-11.543269507964949,-12.02663291397971,3.0262737354395003e-06,0.7306399160540901,2.403805323817956,3.3160418681987163
2020-07-20,5.98273393937317e-06,2.5971783460165022e-06,9.258100598812843e-06,6.853926975556775e-06,-12.02663291397971,-12.861084953780802,-11.590011649264648,-11.890688788849797,3.959075130375454e-06,0.8356918409307525,2.749426156662176,3.3160418681987163
2020-07-27,6.853926975556775e-06,4.310572921278501e-06,9.571612550526053e-06,5.7751122256672466e-06,-11.890688788849797,-12.354439734311928,-11.556708866116605,-12.061952868729263,4.252092886304303e-06,0.8660653469248604,2.8493549913827905,3.3160418681987163
2020-08-03,5.7751122256672466e-06,5.5384116009722515e-06,9.9080472863949e-06,3.7627512484126566e-06,-12.061952868729263,-12.103802812941526,-11.522163273801628,-12.490360153132011,3.840516541010105e-06,0.8230839069221209,2.7079460537737776,3.3160418681987163
2020-08-10,3.7627512484126566e-06,5.5936310972524655e-06,8.9465365341748e-06,2.150050833331121e-06,-12.490360153132011,-12.093881911506266,-11.62424407999518,-13.05001907269438,2.896319828994752e-06,0.7147802584253948,2.351627050219549,3.3160418681987163
2020-08-17,2.150050833331121e-06,4.635460320741953e-06,6.732069357677927e-06,1.0124184374514433e-06,-13.05001907269438,-12.281775049801839,-11.908627979003414,-13.803168596814007,1.9390640836909155e-06,0.5848511813812788,1.9241603867444073,3.3160418681987163
2020-08-24,1.0124184374514433e-06,3.1750831862156204e-06,4.305309572159602e-06,3.1217288566049274e-07,-13.803168596814007,-12.660176725579971,-12.355661512760658,-14.97970868189841,1.1160522154565954e-06,0.44370216452767436,1.4597801212960486,3.3160418681987163
2020-08-31,3.1217288566049274e-07,1.809348351213932e-06,2.77661816289072e-06,2.0019155374706268e-08,-14.97970868189841,-13.222543804465431,-12.794276858952886,-17.72657625302493,5.037692246039537e-07,0.29810214896933807,0.9807560701091222,3.3160418681987163
2020-09-07,2.0019155374706268e-08,8.736653279544445e-07,2.3642912424993096e-06,1.784998503747238e-08,-17.72657625302493,-13.950568454584035,-12.955032266982018,-17.841263166957955,9.671666618692666e-08,0.13061707359826225,0.4297301721382828,3.3160418681987163
2020-09-14,1.784998503747238e-08,3.4061511588103227e-07,2.3308941245427248e-06,5.019247112849889e-08,-17.841263166957955,-14.89251268954689,-12.969258619558794,-16.807400799016424,9.310782038068835e-08,0.12815701118219566,0.42163656678942374,3.3160418681987163
2020-09-21,5.019247112849889e-08,1.0005862430029616e-07,2.334092892437416e-06,1.6822585931531758e-08,-16.807400799016424,-16.117509579728658,-12.967887225218623,-17.90054345274824,1.8006864234665043e-07,0.1782248818486048,0.5863598612819098,3.3160418681987163
2020-09-28,1.6822585931531758e-08,2.6221049368055922e-08,2.3353601163930126e-06,2.169714560582355e-08,-17.90054345274824,-17.456703337746717,-12.967344453298955,-17.646085123954137,9.863568834276429e-08,0.13190654048857328,0.4339725182074061,3.3160418681987163
2020-10-05,2.169714560582355e-08,2.6640546925835242e-08,2.270586242447903e-06,3.243397803840789e-07,-17.646085123954137,-17.440831461235895,-12.995472503228475,-14.941474165771774,1.1384267010539422e-07,0.1417104336546591,0.46622732672382844,3.3160418681987163
2020-10-12,3.243397803840789e-07,1.0326299576248687e-07,2.0230836668396167e-06,1.2218609575519352e-06,-14.941474165771774,-16.085986746076824,-13.110887642828827,-13.615135486379335,5.255903482924714e-07,0.30448996278825347,1.001771977573354,3.3160418681987163
2020-10-19,1.2218609575519352e-06,3.9618011736834593e-07,1.656862668237983e-06,3.072661883783293e-06,-13.615135486379335,-14.741396887261867,-13.310584702714383,-12.692966308925659,1.0456552326364714e-06,0.4294805968109311,1.4129911635079633,3.3160418681987163
2020-10-26,3.072661883783293e-06,1.1601399418312862e-06,1.3659961227169463e-06,6.3004309452473325e-06,-12.692966308925659,-13.666969920612631,-13.50362663524068,-11.974892522898722,1.654618633372733e-06,0.5402543168980236,1.7774367025944977,3.3160418681987163
2020-11-02,6.3004309452473325e-06,2.7298233917416633e-06,1.4064052549923374e-06,1.0321209965380162e-05,-11.974892522898722,-12.811273642529722,-13.474473573537598,-11.4813095600761,2.478391346650554e-06,0.6612021124808645,2.175354950062044,3.3160418681987163
2020-11-09,1.0321209965380162e-05,5.229040937990685e-06,1.910902079374453e-06,1.1809708401886285e-05,-11.4813095600761,-12.1612826737603,-13.167935134534702,-11.346588618839988,3.5209297339564347e-06,0.7880939062509715,2.5928289515656964,3.3160418681987163
2020-11-16,1.1809708401886285e-05,7.876002799074271e-06,2.6539526615710044e-06,9.727679507402996e-06,-11.346588618839988,-11.751690041794586,-12.839460458848222,-11.540535178657043,4.09925300923656e-06,0.8503577075733066,2.797676857916179,3.3160418681987163
2020-11-23,9.727679507402996e-06,9.539757204979197e-06,3.324357359259585e-06,5.138553287369178e-06,-11.540535178657043,-11.560042523039765,-12.614234177947207,-12.178738979716279,3.84956872794531e-06,0.8240533499777503,2.7111355214267983,3.3160418681987163
2020-11-30,5.138553287369178e-06,9.249287790509659e-06,3.6956173901602536e-06,1.0434353945885584e-06,-12.178738979716279,-11.590964005024833,-12.508362929521686,-13.772992024575258,2.71107114701904e-06,0.6915438889428195,2.275179394621876,3.3160418681987163
2020-12-07,1.0434353945885584e-06,6.929844147811758e-06,3.774341716253627e-06,5.016232348010886e-08,-13.772992024575258,-11.879673234508607,-12.487284570269575,-16.808001620320766,1.0670235952719554e-06,0.4338467035785485,1.4273556547734245,3.3160418681987163
2020-12-14,5.016232348010886e-08,3.989957628210214e-06,3.776827280749214e-06,3.638462746761517e-08,-16.808001620320766,-12.431729946615077,-12.486626244496085,-17.129119473825167,1.7895539539547553e-07,0.177673103613805,0.5845445108894185,3.3160418681987163
2020-12-21,3.638462746761517e-08,1.567133908226369e-06,3.775765138929146e-06,8.485290180907688e-07,-17.129119473825167,-13.366262143087441,-12.486907509992234,-13.979761553574923,1.5288929006389191e-07,0.16422445240362513,0.5402984484079266,3.3160418681987163
2020-12-28,8.485290180907688e-07,4.946278409067666e-07,3.839742556787549e-06,5.699827913610879e-06,-13.979761553574923,-14.519460193700548,-12.47010523611533,-12.075074574174097,1.0424347184597927e-06,0.4288187080064341,1.4108135493411682,3.3160418681987163
2021-01-04,5.699827913610879e-06,1.6587259706623468e-06,4.276521846634092e-06,1.3977217820593553e-05,-12.075074574174097,-13.309460737817977,-12.362370531407326,-11.178081852366471,3.188333695695222e-06,0.7499480408139202,2.4673290542777973,3.3160418681987163
2021-01-11,1.3977217820593553e-05,5.140489844940707e-06,5.326743234342512e-06,1.567167515097126e-05,-11.178081852366471,-12.17836218246589,-12.142770531990337,-11.063655605524913,5.530717234433354e-06,0.9877340331050883,3.2496449689157405,3.3160418681987163
2021-01-18,1.567167515097126e-05,9.049312475816619e-06,6.438267403067076e-06,9.01772728238443e-06,-11.063655605524913,-11.612821772661295,-11.953251090835728,-11.616318219897002,6.098396822813673e-06,1.0371871574331857,3.412345747955181,3.3160418681987163
2021-01-25,9.01772728238443e-06,1.1091612041890035e-05,6.895580126036394e-06,7.863886936892859e-07,-11.616318219897002,-11.409321407211717,-11.884629913052196,-14.055814645519344,4.437165209899451e-06,0.8847123504429352,2.9107036329572566,3.3160418681987163
2021-02-01,7.863886936892859e-07,9.863252236909636e-06,6.471423029762698e-06,3.7642761354620692e-06,-14.055814645519344,-11.526694602263904,-11.948114530859026,-12.489954976694486,1.026548938286393e-06,0.42553875583044104,1.400022506682151,3.3160418681987163
2021-02-08,3.7642761354620692e-06,7.3100168156267654e-06,5.967043504384383e-06,1.3710492013240763e-05,-12.489954976694486,-11.826264983845894,-12.02925897862061,-11.197349177853765,2.578311542915403e-06,0.6743991074803384,2.218773063610313,3.3160418681987163
2021-02-15,1.3710492013240763e-05,6.8197210311941415e-06,6.113257628334728e-06,1.5638938865787413e-05,-11.197349177853765,-11.895691991462504,-12.0050507634683,-11.065746672604899,5.612605278248172e-06,0.9950193822649777,3.2736137676517765,3.3160418681987163
2021-02-22,1.5638938865787413e-05,8.475023927044888e-06,6.567969886671991e-06,7.1609425842973516e-06,-11.065746672604899,-11.67838708145161,-11.933305770679715,-11.84686893980469,6.137453143283629e-06,1.0405031160334082,3.423255251749913,3.3160418681987163
2021-03-01,7.1609425842973516e-06,1.0068662399696904e-05,6.723538294128005e-06,6.230461981708473e-08,-11.84686893980469,-11.506082690275296,-11.909896010134194,-16.59123025953497,3.8561816428641436e-06,0.8247608391535299,2.7134631608151136,3.3160418681987163
2021-03-08,6.230461981708473e-08,9.143169520785657e-06,6.648066696068661e-06,2.935847698302292e-06,-16.59123025953497,-11.60250345790764,-11.921184467960149,-12.738514322432742,2.293953709907667e-07,0.20115999463802747,0.6618163823591104,3.3160418681987163
2021-03-15,2.935847698302292e-06,6.449508442051039e-06,6.8700424941319055e-06,7.83376744302851e-06,-12.738514322432742,-11.951506640595486,-11.888340266285987,-11.757067008758847,2.318620903510291e-06,0.6395347741751151,2.1040694070361288,3.3160418681987163
2021-03-22,7.83376744302851e-06,4.498215586361314e-06,7.469841172251973e-06,9.045034847710022e-06,-11.757067008758847,-12.311829776193486,-11.804636821126985,-11.613294586420178,4.305659516046012e-06,0.871503493183198,2.8672464925727215,3.3160418681987163
2021-03-29,9.045034847710022e-06,4.969238652214481e-06,8.100341620684224e-06,5.672386322497873e-06,-11.613294586420178,-12.212243918279562,-11.723604321782124,-12.07990066059937,4.774361324050881e-06,0.9177131019891649,3.0192761055443524,3.3160418681987163
2021-04-05,5.672386322497873e-06,6.371759077884678e-06,8.098230729060145e-06,2.2367937166236864e-06,-12.07990066059937,-11.963634976128338,-11.723864948655956,-13.010467094002566,3.584572870556071e-06,0.7951846668328627,2.6161575538801185,3.3160418681987163
2021-04-12,2.2367937166236864e-06,6.196995582465027e-06,7.195121182600926e-06,6.692667721976757e-07,-13.010467094002566,-11.991445966835126,-11.842107375153724,-14.217083093675551,1.999359437532538e-06,0.5938745699057502,1.9538473349899181,3.3160418681987163
2021-04-19,6.692667721976757e-07,4.405870414757318e-06,6.041089768849111e-06,1.2999279022965432e-07,-14.217083093675551,-12.33257272110213,-12.016926136986095,-15.855786847800669,9.428489480154595e-07,0.40782171892866015,1.341733455275292,3.3160418681987163
2021-04-26,1.2999279022965432e-07,2.1771099003872264e-06,5.357417884837207e-06,1.4688955973124079e-08,-15.855786847800669,-13.037512294493078,-12.137028436858053,-18.03616991987005,3.534465955810971e-07,0.2496957738138664,0.8214990958476205,3.3160418681987163
2021-05-03,1.4688955973124079e-08,7.626855587560394e-07,5.298056366551348e-06,5.697821752223205e-09,-18.03616991987005,-14.086420002325426,-12.148170527957827,-18.983181883876114,1.0002952315114868e-07,0.13283526596451195,0.43702802502324434,3.3160418681987163
2021-05-10,5.697821752223205e-09,2.0491158503817356e-07,5.008934957804437e-06,3.276719464928531e-08,-18.983181883876114,-15.400687243338076,-12.204287248739094,-17.23383798518475,5.882942302577116e-08,0.10187006538599076,0.3351525151199096,3.3160418681987163
2021-05-17,3.276719464928531e-08,4.578669065107596e-08,3.956802279451246e-06,1.8784663915293676e-07,-17.23383798518475,-16.899272385195882,-12.440074364094901,-15.487639956207392,1.6519690148271818e-07,0.17070657111415333,0.5616246189655645,3.3160418681987163
2021-05-24,1.8784663915293676e-07,6.025015288189658e-08,2.768256723556286e-06,6.928715890514187e-07,-15.487639956207392,-16.62476072712,-12.797292777560058,-14.182421152110251,4.2064685367294207e-07,0.27240063323697866,0.8961980833496598,3.3160418681987163
2021-05-31,6.928715890514187e-07,2.2979581115147025e-07,2.27071280084506e-06,1.723674136456268e-06,-14.182421152110251,-15.286074699933444,-12.995416766578682,-13.271052419565187,8.269415965132782e-07,0.38193258256522483,1.2565581966395898,3.3160418681987163
2021-06-07,1.723674136456268e-06,6.592898898274815e-07,2.3985104559711516e-06,2.182381128470146e-06,-13.271052419565187,-14.232102505652028,-12.940662656634537,-13.035094016479933,1.3890514943212533e-06,0.4950037207923483,1.628562241406826,3.3160418681987163
2021-06-14,2.182381128470146e-06,1.1966933732826965e-06,2.3405514890609866e-06,1.3831151417172983e-06,-13.035094016479933,-13.635948326874797,-12.965123977276725,-13.491172253709346,1.554336535868089e-06,0.5236267419900658,1.7227319811473163,3.3160418681987163
2021-06-21,1.3831151417172983e-06,1.495510498923787e-06,1.8443474658832008e-06,1.691684793352428e-07,-13.491172253709346,-13.413042938557496,-13.20338502005833,-15.592370699473763,1.1038451187816673e-06,0.44126894174991077,1.4517748183572063,3.3160418681987163
2021-06-28,1.691684793352428e-07,1.3645847214947428e-06,1.1615885144697563e-06,6.137376821281979e-07,-15.592370699473763,-13.504660408952885,-13.665722080605757,-14.303698227891307,2.80843581372134e-07,0.22257764432674823,0.7322804498350017,3.3160418681987163
2021-07-05,6.137376821281979e-07,1.0871006079127253e-06,7.724616959797813e-07,3.446734977074213e-06,-14.303698227891307,-13.73199639853072,-14.073683413896054,-12.57808315848132,5.472815997141553e-07,0.31070963002388097,1.0222346827785684,3.3160418681987163
