,RV_d,RV_w,RV_m,RV_next,logRV_d,logRV_w,logRV_m,logRV_next
2019-12-16,999502158.833429,1498350812.0594203,1248883097.8170404,402025045.1790494,20.722767871815783,21.12763088157951,20.945515467085748,19.812024946083064
2019-12-17,402025045.1790494,1233147251.7882824,1249381037.6453943,1008338882.9281665,19.812024946083064,20.93283547961699,20.945914095739845,20.731570143476375
2019-12-18,1008338882.9281665,1113873231.8660645,1256448092.10833,1450413413.9007883,20.731570143476375,20.831109176523945,20.951554602601007,21.095114465776923
2019-12-19,1450413413.9007883,963745146.7284355,1292236033.8690686,830696967.1080415,21.095114465776923,20.68633744700909,20.979639914374413,20.537775625795103
2019-12-20,830696967.1080415,938195293.5898949,1246776479.405277,2219264392.1228867,20.537775625795103,20.65946868742087,20.943827240909926,21.520441623020833
2019-12-23,2219264392.1228867,1182147740.2477863,1316132782.02979,702306878.5350556,21.520441623020833,20.890598739868896,20.997963562958585,20.369881015378674
2019-12-24,702306878.5350556,1242204106.9189875,1267232153.0541673,378514220.8009121,20.369881015378674,20.940153144249674,20.960100952009174,19.75176420160471
2019-12-25,378514220.8009121,1116239174.4935365,1226685732.706765,852162512.5319166,19.75176420160471,20.833230992005863,20.927581843305823,20.563287809012923
2019-12-26,852162512.5319166,996588994.2197622,1235377702.4047246,1660781514.4943144,20.563287809012923,20.71984900042305,20.934642592175965,21.23055412039119
2019-12-27,1660781514.4943144,1162605903.697017,1285125893.4135628,3422235300.2383766,21.23055412039119,20.87392979123086,20.97412252202276,21.953559771080645
2019-12-30,3422235300.2383766,1403200085.3201149,1416272344.3469224,1517705923.536209,21.953559771080645,21.062021240386148,21.07129414730254,21.140465770891762
2019-12-31,1517705923.536209,1566279894.3203456,1448180192.2707372,2578837901.435932,21.140465770891762,21.17196915054969,21.093573565343576,21.670604708607737
2020-01-01,2578837901.435932,2006344630.4473495,1522937492.4726508,1847926103.6104784,21.670604708607737,21.41958031155446,21.143906867648592,21.337329822142625
2020-01-02,1847926103.6104784,2205497348.663062,1583932530.1794412,1527184592.983065,21.337329822142625,21.51421887536076,21.183176534847785,21.14669174191677
2020-01-03,1527184592.983065,2178777964.360812,1628764267.6881163,2679775020.3883686,21.14669174191677,21.50202998976413,21.21108744626557,21.7089986803291
2020-01-06,2679775020.3883686,2030285908.3908105,1658426687.996868,2906990084.754266,21.7089986803291,21.431442461654694,21.229135211573862,21.790384047700087
2020-01-07,2906990084.754266,2308142740.6344213,1634936796.0511446,826308950.447484,21.790384047700087,21.559709029708657,21.21486998369898,20.53247929357146
2020-01-08,826308950.447484,1957636950.436732,1559237352.967837,2997717546.952496,20.53247929357146,21.39500394529094,21.16746266236621,21.821117018363363
2020-01-09,2997717546.952496,2187595239.105136,1616949839.3504622,4855049751.751765,21.821117018363363,21.506068713124932,21.20380739625037,22.30328518616588
2020-01-10,4855049751.751765,2853168270.8588758,1764692601.5873947,2089032863.5755253,22.30328518616588,21.771695887760576,21.29124234875689,21.459967051123055
2020-01-13,2089032863.5755253,2735019839.496307,1759600739.0413306,2511454058.0036645,21.459967051123055,21.729404526723226,21.288352767444053,21.644127728334727
2020-01-14,2511454058.0036645,2655912634.1461864,1830192003.8232813,2863108670.185728,21.644127728334727,21.700054174249324,21.327686718418022,21.77517381909571
2020-01-15,2863108670.185728,3063272578.0938354,1914901390.7029312,2805861447.9465194,21.77517381909571,21.842749651400418,21.372931965147686,21.75497644033935
2020-01-16,2805861447.9465194,3024901358.29264,2024166681.737816,1718600188.4222994,21.75497644033935,21.83014431906866,21.4284239376181,21.26477595248048
2020-01-17,1718600188.4222994,2397611445.626747,2056451286.533004,1208062167.4579716,21.26477595248048,21.597738847740263,21.444247657794268,20.912283398262314
2020-01-20,1208062167.4579716,2221417306.4032364,2045435320.7856033,1539615992.7828007,20.912283398262314,21.521411255430984,21.438876474587207,21.154798866941896
2020-01-21,1539615992.7828007,2027049693.3590636,2077658912.8617287,3304196182.560064,21.154798866941896,21.429847219833118,21.454507574120704,21.918459068130538
2020-01-22,3304196182.560064,2115267195.8339305,2126973994.2452369,3221699319.5795975,21.918459068130538,21.472446975192845,21.477966146594817,21.89317479629735
2020-01-23,3221699319.5795975,2198434770.1605463,2241491832.474534,1877204085.595035,21.89317479629735,21.511011475988294,21.530407477776432,21.353049318312507
2020-01-24,1877204085.595035,2230155549.5950937,2309614099.056085,2973919884.9288692,21.353049318312507,21.525337173167454,21.560346290838915,21.813146746130897
2020-01-27,2973919884.9288692,2583327093.0892725,2406057615.9832196,435305040.52927583,21.813146746130897,21.672343976062294,21.60125540100487,19.89155758589329
2020-01-28,435305040.52927583,2362464902.638568,2350354139.8938994,2762997712.2122025,19.89155758589329,21.582971361195817,21.577831851575894,21.739582054878735
2020-01-29,2762997712.2122025,2254225208.5689955,2320388794.983619,777819985.5576693,21.739582054878735,21.536072162643357,21.565000592628657,20.47200567433867
2020-01-30,777819985.5576693,1765449341.7646103,2286757615.9845943,1062428314.4445274,20.47200567433867,21.291671079499704,21.550400762979336,20.783822987728634
2020-01-31,1062428314.4445274,1602494187.5345085,2217829907.484985,695574526.7900001,20.783822987728634,21.194827119628968,21.519795035596264,20.360248719287945
2020-02-03,695574526.7900001,1146825115.9067347,2165450290.3567815,495653369.9007956,20.360248719287945,20.860263192594093,21.495894163082692,20.021387389372546
2020-02-04,495653369.9007956,1158894781.7810388,2118562507.4894056,2000977716.0458958,20.021387389372546,20.870732613560026,21.474003633136984,21.41690175607715
2020-02-05,2000977716.0458958,1006490782.5477772,2087708084.5647478,1134184239.7011418,21.41690175607715,20.72973564507648,21.459332690950063,20.849179497927594
2020-02-06,1134184239.7011418,1077763633.3764718,2007126000.6986969,1458284938.8424106,20.849179497927594,20.798154021362098,21.41996968540718,21.100526882743477
2020-02-07,1458284938.8424106,1156934958.2560484,2035852181.989375,1297487064.5504167,21.100526882743477,20.869040067723024,21.434180330832703,20.98369520343664
2020-02-10,1297487064.5504167,1277317465.8081317,1958568978.2438264,1723020906.4696052,20.98369520343664,20.968027985925726,21.39547993038553,21.267344928179245
2020-02-11,1723020906.4696052,1522790973.1218936,1816204030.7310007,1564391006.266399,21.267344928179245,21.14381065463911,21.32001446253865,21.170762451830385
2020-02-12,1564391006.266399,1435473631.1659942,1792356673.5805857,650103946.7515914,21.170762451830385,21.08476068826298,21.306797168290302,20.292642826147794
2020-02-13,650103946.7515914,1338657572.5760844,1707749850.3418555,1850477129.0129015,20.292642826147794,21.014933137250296,21.258442463941538,21.338709350358744
2020-02-14,1850477129.0129015,1417096010.6101823,1661721143.9249086,1097093423.0435786,21.338709350358744,21.07187555161238,21.231119735863768,20.815930176913838
2020-02-17,1097093423.0435786,1377017282.3088145,1584049870.0656843,458834050.8821961,20.815930176913838,21.043185607310477,21.18325061347037,19.944199157732736
2020-02-18,458834050.8821961,1124179911.191333,1526787772.9047701,651969689.6659007,19.944199157732736,20.840319638946625,21.146431870488357,20.29550863056783
2020-02-19,651969689.6659007,941695647.8712333,1501510842.0960398,1148147112450.1,20.29550863056783,20.663192688903543,21.129737666204772,27.76917055234937
2020-02-20,1148147112450.1,230441097348.54092,53620033408.33774,29944271898288.26,27.76917055234937,26.16326112377001,24.705188592811428,31.03035916671548
2020-02-21,29944271898288.26,6218925381580.391,1414573110776.7788,2486658827345.0806,31.03035916671548,29.45861823951882,27.977848913009645,28.541961088928947
2020-02-24,2486658827345.0806,6716037728364.799,1527456616596.1199,611789473456.6636,28.541961088928947,29.535519472811924,28.054625126015093,27.139654062658153
2020-02-25,611789473456.6636,6838303856245.955,1555179901567.532,559519633469.8917,27.139654062658153,29.553560842579266,28.07261234719429,27.050344455181715
2020-02-26,559519633469.8917,6950077389002.0,1580477434003.2122,5.633519389894724e+16,27.050344455181715,29.569773910551454,28.088748090741987,38.57009584841221
2020-02-27,5.633519389894724e+16,1.127375922775596e+16,2562271089417739.5,1.550464007270764e+17,38.57009584841221,36.961254227925124,35.47967040442603,39.582500826560334
2020-02-28,1.550464007270764e+17,4.227705051879158e+16,9609834633239500.0,5.6858306092207104e+17,39.582500826560334,38.28302079280742,36.80156340996538,40.88192380283274
2020-03-02,5.6858306092207104e+17,1.5599316537144032e+17,3.5454519185250908e+16,3.723450134552236e+19,40.88192380283274,39.588588589478924,38.10702712030691,45.06376746087558
2020-03-03,3.723450134552236e+19,7.602893312118017e+18,1.7279318530243387e+18,5.1716155388356895e+19,45.06376746087558,43.475060547700544,41.99345690658982,45.39230188992825
2020-03-04,5.1716155388356895e+19,1.7946124277885469e+19,4.078666188827126e+18,7.330042918894097e+18,45.39230188992825,44.333905847846985,42.85230169435754,43.43851304501218
2020-03-05,7.330042918894097e+18,1.94008658228845e+19,4.411849957845237e+18,3.7029375366104253e+18,43.43851304501218,44.411849369011804,42.93082576696447,42.75565810736186
2020-03-06,3.7029375366104253e+18,2.0110444050061173e+19,4.580165300327485e+18,5.964571773084068e+18,42.75565810736186,44.44777095849084,42.96826676314218,43.23236893693845
2020-03-09,5.964571773084068e+18,2.118964179249357e+19,4.851282199052479e+18,8.055275340621824e+18,43.23236893693845,44.50004414147581,43.025774714841035,43.53285887251009
2020-03-10,8.055275340621824e+18,1.5353796591513463e+19,5.217431078105368e+18,2.871182072224017e+20,43.53285887251009,44.177894452295796,43.098536824020194,47.106425676711574
2020-03-11,2.871182072224017e+20,6.2434206958322426e+19,1.826825867906465e+19,1.6550824066070892e+20,47.106425676711574,45.58064498750247,44.35169672934439,46.55555265998217
2020-03-12,1.6550824066070892e+20,9.406984650668538e+19,2.579136052720037e+19,3.203340205514957e+21,46.55555265998217,45.99056922818284,44.696571246454354,49.518481032508795
2020-03-13,3.203340205514957e+21,7.339973001023547e+20,1.7139773350508184e+20,9.795945569957396e+20,49.518481032508795,48.04503702416591,46.590518456544814,48.333670442601516
2020-03-16,9.795945569957396e+20,9.287232971468856e+20,2.1592475882304045e+20,1.0043205376755177e+21,48.333670442601516,48.280342518121834,46.82146168211072,48.358598183824654
2020-03-17,1.0043205376755177e+21,1.127976349613865e+21,2.615756923536617e+20,5.24353082668027e+16,48.358598183824654,48.47471213907665,47.013255370021234,38.49835658120719
2020-03-18,5.24353082668027e+16,1.0705631952310378e+21,2.6157807577671487e+20,3.079818401559286e+22,38.49835658120719,48.422471813558055,47.013264481770776,51.78174268058355
2020-03-19,3.079818401559286e+22,7.197098350217469e+21,1.6614955310309148e+21,7.344011976683184e+22,51.78174268058355,50.32796489075362,48.86200507196427,52.650757329997845
2020-03-20,7.344011976683184e+22,2.1244454262480845e+22,4.999682793159605e+21,4.169844418728718e+24,52.650757329997845,51.410382838302,49.96366142192849,56.6899209573144
2020-03-23,4.169844418728718e+24,8.550174190968252e+23,1.945380654625946e+23,1.689471837720867e+18,56.6899209573144,55.10540879481685,53.624914806104144,41.97094763192395
2020-03-24,1.689471837720867e+18,8.548168928836576e+23,1.9453814225540792e+23,6.752734950613952e+27,41.97094763192395,55.10517423850612,53.62491520084847,64.07974511153002
2020-03-25,6.752734950613952e+27,1.3514018070051871e+27,3.0713703589743498e+26,1.520497437708093e+27,64.07974511153002,62.47093994010998,60.989336250851814,62.58883505380906
2020-03-26,1.520497437708093e+27,1.6554951349100027e+27,3.762505557932573e+26,2.332393983875302e+29,62.58883505380906,62.6738976500965,61.192297525110476,67.62186289781896
2020-03-27,2.332393983875302e+29,4.830336012439209e+28,1.0978041391590084e+28,7.012901793534684e+26,67.62186289781896,66.04729863687083,64.56569455137247,61.81496398381334
2020-03-30,7.012901793534684e+26,4.844278419137903e+28,1.100991821792177e+28,3.260551322451569e+29,61.81496398381334,66.05018090498591,64.56859403356457,67.95686399522366
2020-03-31,3.260551322451569e+29,1.1365381064007252e+29,2.5830606047240035e+28,1.0216266951621757e+27,67.95686399522366,66.90295459018476,65.42135758059237,62.191193666972254
2020-04-01,1.0216266951621757e+27,1.1250758898898217e+29,2.587704362426702e+28,1.994432109849286e+27,62.191193666972254,66.89281818788838,65.42315373995396,62.8601568639415
2020-04-02,1.994432109849286e+27,1.1260237592341042e+29,2.5967699627567695e+28,3.931717927935839e+32,62.8601568639415,66.89366032688535,65.42665095452237,75.05179943796665
2020-04-03,3.931717927935839e+32,7.87003130549627e+31,1.7897412826606303e+31,6.927873187726891e+31,75.05179943796665,73.44319992306353,71.96220895739545,73.31569074959609
2020-04-06,6.927873187726891e+31,9.25559191723806e+31,2.1046446093754557e+31,1.647847469251666e+32,73.31569074959609,73.60536578327743,72.12428450404548,74.18219284794752
2020-04-07,1.647847469251666e+32,1.254476575309649e+32,2.8536661863080146e+31,6.830600526379101e+33,74.18219284794752,73.9094413899283,72.4287424315773,77.90672066332033
2020-04-08,6.830600526379101e+33,1.491567558481446e+33,3.390185039712208e+32,3.292427463769251e+34,77.90672066332033,76.38513568841341,74.90360747969807,79.47951828544431
2020-04-09,3.292427463769251e+34,8.076422087133526e+33,1.835576442048153e+33,3.089650632476226e+34,79.47951828544431,78.07425703226845,76.59266663833517,79.41595118239145
2020-04-10,3.089650632476226e+34,1.417708899352726e+34,3.2399630931736974e+33,9.453303736368694e+34,79.41595118239145,78.6369352792366,77.16087000754709,80.5342574439389
2020-04-13,9.453303736368694e+34,3.3069840719889197e+34,7.536919336977641e+33,4.766186682085e+39,80.5342574439389,79.4839297793323,78.0051215913358,91.36236517422925
2020-04-14,4.766186682085e+39,9.532703733007706e+38,2.1665238610501882e+38,1.5904250162218342e+39,91.36236517422925,89.75296191875836,88.27135750955051,90.26481991307999
2020-04-15,1.5904250162218342e+39,1.2713540104250321e+39,2.8894443229692035e+38,2.7132847488994008e+39,90.26481991307999,90.04090110924504,88.55929774162152,90.79897861214278
2020-04-16,2.7132847488994008e+39,1.8140043753499845e+39,4.122755572468932e+38,2.5394454572696598e+41,90.79897861214278,90.39635539044788,88.91475530183838,95.3379345460406
2020-04-17,2.5394454572696598e+41,5.260290734144192e+40,1.1955209453927165e+40,2.265930645380909e+43,95.3379345460406,93.76359001763495,92.28198574771925,99.82914455425336
2020-04-20,2.265930645380909e+43,4.5844641791966523e+42,1.0419236846270676e+42,2.978516044507814e+45,99.82914455425336,98.23124714076809,96.74964260707753,104.70775438957864
2020-04-21,2.978516044507814e+45,6.0028671984342306e+44,1.3642901661680042e+44,2.815072466474552e+46,104.70775438957864,103.10598131322998,101.6243783603298,106.95390228196139
2020-04-22,2.815072466474552e+46,6.230431334707524e+45,1.4160074104688695e+45,5.218234803902036e+43,106.95390228196139,105.44577475024032,103.96417041337186,100.66331818327744
2020-04-23,5.218234803902036e+43,6.240867261658379e+45,1.4183793353797341e+45,5.6002626608125134e+48,100.66331818327744,105.4474483416961,103.96584409143857,112.24689796407188
2020-04-24,5.6002626608125134e+48,1.126293348635252e+48,2.559757730086758e+47,1.0054460704516143e+46,112.24689796407188,110.64301648226818,109.16141198804843,105.92434557195998
2020-04-27,1.0054460704516143e+46,1.1282997089148645e+48,2.5643279394979017e+47,1.7038949482199676e+48,105.92434557195998,110.64479628089084,109.16319580312012,111.05700124011521
2020-04-28,1.7038949482199676e+48,1.4684829953499564e+48,3.3388256432342506e+47,3.063511201009189e+46,111.05700124011521,110.90831435569862,109.42711851205956,107.03847598718149
2020-04-29,3.063511201009189e+46,1.4689798728190254e+48,3.3527506941479287e+47,3.864632653297002e+47,107.03847598718149,110.90865265953163,109.43128048236741,109.57336600381743
2020-04-30,3.864632653297002e+47,1.546262089415358e+48,3.5284158147523377e+47,8.337545491919718e+47,109.57336600381743,110.95992492694683,109.48234836324396,110.34226823824922
2020-05-01,8.337545491919718e+47,5.929604670912495e+47,3.9073951552941436e+47,6.94052481157592e+47,110.34226823824922,110.00145691555683,109.5843703220151,110.15887676364426
2020-05-04,6.94052481157592e+47,7.2976007118186475e+47,4.222873555820322e+47,7.324415686997947e+47,110.15887676364426,110.20904499523691,109.66201520443357,110.21271275274839
2020-05-05,7.324415686997947e+47,5.354693952778301e+47,4.555801541592956e+47,1.4005626198317051e+48,110.21271275274839,109.89947292131126,109.7379008555655,110.86095849091512
2020-05-06,1.4005626198317051e+48,8.094548968421528e+47,5.192420914243731e+47,1.1490169332636e+48,110.86095849091512,110.31269023899316,109.86869941660555,110.66299119986438
2020-05-07,1.1490169332636e+48,9.619656304289328e+47,5.714701338454458e+47,7.2505839783854794e+47,110.66299119986438,110.48530790755468,109.9645414073633,110.20258138508568
2020-05-08,7.2505839783854794e+47,9.40226400158248e+47,6.044273337471976e+47,1.2185368554089383e+48,110.20258138508568,110.46244988222828,110.02061063870632,110.72173530387985
2020-05-11,1.2185368554089383e+48,1.0451232750085172e+48,6.598153726294205e+47,1.8568518210246247e+48,110.72173530387985,110.5682193086888,110.10828924217816,111.14296694808388
2020-05-12,1.8568518210246247e+48,1.2700053254734833e+48,7.442177281305386e+47,5.897144421986169e+47,111.14296694808388,110.76310555746211,110.2286628220896,109.99596760819429
2020-05-13,5.897144421986169e+47,1.1078356899468656e+48,7.710229300486532e+47,1.0306319835900698e+48,109.99596760819429,110.62649274677082,110.26404729851288,110.5542566540958
2020-05-14,1.0306319835900698e+48,1.0841587000121595e+48,8.178698381770115e+47,1.350188132321383e+48,110.5542566540958,110.60488875824113,110.32303238664056,110.8243284037303
2020-05-15,1.350188132321383e+48,1.2091846469087265e+48,8.792420259375094e+47,8.831335235072032e+47,110.8243284037303,110.71403075065692,110.39538938688098,110.39980558965401
2020-05-18,8.831335235072032e+47,1.1421039805283796e+48,9.193844587008696e+47,1.9898568819219946e+48,110.39980558965401,110.65695662205387,110.44003356422068,111.21214718123215
2020-05-19,1.9898568819219946e+48,1.1687049927078534e+48,1.009832487245299e+48,1.1963158454374455e+48,111.21214718123215,110.6799807556804,110.53386892659945,110.7033311691923
2020-05-20,1.1963158454374455e+48,1.2900252733556193e+48,1.0642094502512532e+48,1.147018040781206e+48,110.7033311691923,110.7787462736444,110.58631668700079,110.66125003040487
2020-05-21,1.147018040781206e+48,1.3133024847938466e+48,1.116211246830194e+48,9.590126277944061e+47,110.66125003040487,110.7966294093444,110.63402459903473,110.48223342719763
2020-05-22,9.590126277944061e+47,1.235067383888451e+48,1.1585231515179057e+48,9.894355677468105e+47,110.48223342719763,110.73520999415868,110.67123051245134,110.51346383168365
2020-05-25,9.894355677468105e+47,1.2563277927363725e+48,1.2034951235814865e+48,5.220266864838592e+47,110.51346383168365,110.75227747918846,110.70931439008281,109.87404789484023
2020-05-26,5.220266864838592e+47,9.627617536487454e+47,9.726662156574567e+47,2.933213587460801e+47,109.87404789484023,110.48613516576465,110.49637016146335,109.2975979802464
2020-05-27,2.933213587460801e+47,7.821628563104723e+47,9.85541983750255e+47,1.4577281737955165e+48,109.2975979802464,110.27839215974656,110.50952091188901,110.900963642193
2020-05-28,1.4577281737955165e+48,8.443048829133345e+47,9.743525849127799e+47,6.0580762353503385e+47,110.900963642193,110.35484284977741,110.49810241969992,110.02289166749004
2020-05-29,6.0580762353503385e+47,7.7366388206146e+47,1.0004967899820954e+48,3.731147623430611e+47,110.02289166749004,110.26746670310071,110.524581130337,109.53821523089597
2020-06-01,3.731147623430611e+47,6.5039972098071015e+47,9.998900398463391e+47,1.5195613093979471e+47,109.53821523089597,110.09391631396912,110.52397449751447,108.63992105168361
2020-06-02,1.5195613093979471e+47,5.7638560987189725e+47,9.688992026530584e+47,3.0145030524073554e+47,108.63992105168361,109.97310608302166,110.49248976918228,109.32493436224196
2020-06-03,3.0145030524073554e+47,5.780113991708283e+47,9.510536492022921e+47,2.234146419361753e+47,109.32493436224196,109.9759227749588,110.47389965914819,109.02535861056309
2020-06-04,2.234146419361753e+47,3.311486927989601e+47,9.279160616221276e+47,1.0342521134777822e+48,109.02535861056309,109.41889668219628,110.44927046258911,110.5577630335598
2020-06-05,1.0342521134777822e+48,4.168375907875098e+47,9.112655840605858e+47,1.298053368051785e+48,110.5577630335598,109.64902586013396,110.43116356975844,110.78495019675317
2020-06-08,1.298053368051785e+48,6.018253119292547e+47,9.180399674600486e+47,5.709423406810389e+47,110.78495019675317,110.01629640841114,110.438570111943,109.96361740974645
2020-06-09,5.709423406810389e+47,6.856225538775034e+47,9.110346921347075e+47,2.3849150141263584e+48,109.96361740974645,110.14665644802866,110.43091016264422,111.39324795392962
2020-06-10,2.3849150141263584e+48,1.102315495654628e+48,9.640518811673173e+47,2.5686351480253806e+48,111.39324795392962,110.62149742716818,110.48747429653272,111.46745915074602
2020-06-11,2.5686351480253806e+48,1.571359596872469e+48,9.964056687582608e+47,1.3504182704061836e+48,111.46745915074602,110.9760256935946,110.52048365734342,110.82449883810766
2020-06-12,1.3504182704061836e+48,1.6345928282581492e+48,1.0309831154949685e+48,2.7161252048441013e+47,110.82449883810766,111.01547820234462,110.55459729179141,109.22070567833939
2020-06-15,2.7161252048441013e+47,1.4293046587446742e+48,9.964822308083475e+47,2.9591448777884275e+48,109.22070567833939,110.88127253710076,110.52056049262366,111.6089847976736
2020-06-16,2.9591448777884275e+48,1.9069451661661518e+48,1.0696166283295769e+48,8.263896920016481e+47,111.6089847976736,111.16958703594223,110.59138475670558,110.33339562908317
2020-06-17,8.263896920016481e+47,1.59524010174121e+48,1.0670373632611424e+48,3.7971487560026126e+47,110.33339562908317,110.99110872262892,110.5889704525352,109.55574982844828
2020-06-18,3.7971487560026126e+47,1.1574560472561862e+48,9.938490902465181e+47,1.3046537139333046e+48,109.55574982844828,110.6703089978386,110.51791455918516,110.79002211596863
2020-06-19,1.3046537139333046e+48,1.1483031359616104e+48,9.987735388145117e+47,4.5254903083776994e+48,110.79002211596863,110.66236978247068,110.52285724980966,112.03381039043865
2020-06-22,4.5254903083776994e+48,1.9990786935402682e+48,1.1523404600688978e+48,5.800021303609342e+48,112.03381039043865,111.21677088491097,110.66587952057931,112.28194605429591
2020-06-23,5.800021303609342e+48,2.5672539787044512e+48,1.3723863089695768e+48,4.513800185285471e+48,112.28194605429591,111.46692130060163,110.84063551968988,112.03122387557495
2020-06-24,4.513800185285471e+48,3.3047360773612154e+48,1.5325847006758794e+48,4.2846118923816354e+48,112.03122387557495,111.71944107826529,110.95104012062417,111.97911443812202
2020-06-25,4.2846118923816354e+48,4.085715480717491e+48,1.70361130094396e+48,5.316194060029021e+48,111.97911443812202,111.93158132496795,111.05683475632566,112.19484210879526
2020-06-26,5.316194060029021e+48,4.8880235499366336e+48,1.9319236964568212e+48,6.083714617918936e+48,112.19484210879526,112.11087250348035,111.18260070413702,112.32969993002865
2020-06-29,6.083714617918936e+48,5.199668411844882e+48,2.1421958075533402e+48,5.069143887243311e+48,112.32969993002865,112.17267932031547,111.2859158449854,112.14725640852718
2020-06-30,5.069143887243311e+48,5.053492928571675e+48,2.3450747286309895e+48,4.1596486698611874e+48,112.14725640852718,112.14416413693277,111.37640173232472,111.9495150800606
2020-07-01,4.1596486698611874e+48,4.982662625486818e+48,2.5171899062454495e+48,3.455411923899377e+48,111.9495150800606,112.13004887562138,111.44722762646317,111.76402613926825
2020-07-02,3.455411923899377e+48,4.816822631790367e+48,2.667346987743613e+48,2.105767196479121e+48,111.76402613926825,112.0961989693828,111.5051688045921,111.26876432833328
2020-07-03,2.105767196479121e+48,4.1747372590803864e+48,2.7493613918908114e+48,2.2278006020543887e+48,111.26876432833328,111.95313588807991,111.53545312729456,111.32509928538927
2020-07-06,2.2278006020543887e+48,3.403554455907477e+48,2.8404698446234576e+48,8.945340330541231e+47,111.32509928538927,111.74890477746487,111.5680539404516,110.41263213397117
2020-07-07,8.945340330541231e+47,2.5686324850696394e+48,2.8341190227860185e+48,1.6262323464132476e+48,110.41263213397117,111.46745811402538,111.56581560226098,111.01035035910446
2020-07-08,1.6262323464132476e+48,2.0619492203800515e+48,2.849036249075176e+48,1.0206611979558461e+48,111.01035035910446,111.2477362226139,111.57106524258714,110.54453511428797
2020-07-09,1.0206611979558461e+48,1.574999075191345e+48,2.86947801531494e+48,7.640316449018851e+47,110.54453511428797,110.97833914881151,111.57821460074736,110.25493839306944
2020-07-10,7.640316449018851e+47,1.3066519648758981e+48,2.7958014985320095e+48,1.43676701060418e+48,110.25493839306944,110.79155257741468,111.55220329076293,110.8864799216908
2020-07-13,1.43676701060418e+48,1.1484452465858562e+48,2.7443529468310456e+48,3.411569748130716e+48,110.8864799216908,110.66249353187702,111.53362979024479,111.7512569857824
2020-07-14,3.411569748130716e+48,1.651852389601175e+48,2.8380416503639792e+48,4.133054744946518e+48,111.7512569857824,111.02598178227915,111.56719871830066,111.9431012449694
2020-07-15,4.133054744946518e+48,2.153216869307829e+48,3.013561751475893e+48,1.1061242654642991e+48,111.9431012449694,111.29104740591715,111.62720714905824,110.62494671625724
2020-07-16,1.1061242654642991e+48,2.1703094828095196e+48,2.9293335418247965e+48,9.41461407117966e+47,110.62494671625724,111.2989542399037,111.59885940074213,110.46376254114256
2020-07-17,9.41461407117966e+47,2.205795435252736e+48,2.934564074330084e+48,2.911523825876553e+48,110.46376254114256,111.31517264917261,111.60064337932938,111.59276105934396
2020-07-20,2.911523825876553e+48,2.5007467983072104e+48,3.0496462993426425e+48,1.3856399764814108e+48,111.59276105934396,111.4406738703035,111.63911008018013,110.85024657351073
2020-07-21,1.3856399764814108e+48,2.0955608439773494e+48,3.0533274930948285e+48,1.584471762108636e+48,110.85024657351073,111.26390568721722,111.64031644098843,110.98433554237803
2020-07-22,1.584471762108636e+48,1.585844247409773e+48,2.9196448319007804e+48,2.370742384962564e+48,110.98433554237803,110.9852013774448,111.5955464396858,111.38728761241126
2020-07-23,2.370742384962564e+48,1.838767871309426e+48,2.763768517416836e+48,1.139272643068981e+48,111.38728761241126,111.1331801758714,111.54067961698686,110.65447449009568
2020-07-24,1.139272643068981e+48,1.878330118499629e+48,2.610380901861541e+48,1.6610851604049007e+48,110.65447449009568,111.15446761100111,111.48358061381123,111.03155556359391
2020-07-27,1.6610851604049007e+48,1.6282423854052982e+48,2.4911296867716893e+48,7.415892339032834e+47,111.03155556359391,111.01158560559631,111.4368207607714,110.22512468148793
2020-07-28,7.415892339032834e+47,1.4994322368896728e+48,2.283193103765974e+48,8.550121870717085e+47,110.22512468148793,110.92917099142963,111.34965941102521,110.36744490745227
2020-07-29,8.550121870717085e+47,1.3535403218822874e+48,2.0455248114547366e+48,1.4204155068243021e+48,110.36744490745227,110.82680808416815,111.23973885180293,110.87503390296493
2020-07-30,1.4204155068243021e+48,1.1634749462546352e+48,1.8796735214356906e+48,4.9529138340218845e+47,110.87503390296493,110.67549563415673,111.1551825666648,109.82147542745008
2020-07-31,4.9529138340218845e+47,1.0346786943212768e+48,1.7131118265966453e+48,1.133885454518224e+48,109.82147542745008,110.55817540196567,111.06239596206768,110.64973465379286
2020-08-03,1.133885454518224e+48,9.292387531439413e+47,1.6075878961702293e+48,1.0396561928964302e+48,110.64973465379286,110.45069489068196,110.99881931814852,110.56297453845919
2020-08-04,1.0396561928964302e+48,9.888521449425707e+47,1.5591283050982887e+48,1.4269498820721218e+48,110.56297453845919,110.51287400562609,110.96821135001744,110.87962368040931
2020-08-05,1.4269498820721218e+48,1.1032396839426533e+48,1.5227259996445493e+48,1.3656217559774437e+48,110.87962368040931,110.62233548223084,110.94458661313222,110.83569428752756
2020-08-06,1.3656217559774437e+48,1.0922809337732816e+48,1.5441390779592456e+48,2.6585255368736522e+48,110.83569428752756,110.61235257330999,110.95855098765861,111.50185612337553
2020-08-07,2.6585255368736522e+48,1.5249277644675744e+48,1.591061495707446e+48,1.9309298557582832e+48,111.50185612337553,110.94603150508944,110.98848586455884,111.18208614115552
2020-08-10,1.9309298557582832e+48,1.6843366447155866e+48,1.6324373437893747e+48,1.2202712932498685e+48,111.18208614115552,111.04545626734378,111.0141586646189,110.72315766925476
