,spread_trigo_soya,z_trigo_soya,spread_maiz_arroz,z_maiz_arroz,señal_supply
2019-10-07,-0.4404474985925071,-2.2105577881234764,0.05137701147374929,1.2176196457454858,Adelantar_compra_trigo
2019-10-08,-0.5688929714698014,-2.4476077968249665,0.053212820998918,1.2040241672018477,Adelantar_compra_trigo
2019-10-09,-0.35670294305861816,-1.7563913752376317,-0.07259465067424808,-0.7371097049813614,Adelantar_compra_trigo
2019-10-10,-0.2604274702530347,-1.4320071348946724,-0.04465512243041947,-0.3066981714245402,Neutral
2019-10-11,-0.24602598610502113,-1.3694607785335149,-0.05752383164364949,-0.4864992039933118,Neutral
2019-10-14,-0.11427349117727381,-0.956007101228696,-0.023268485464697397,0.05828691944326672,Neutral
2019-10-15,0.19778724827791994,0.05251612621875539,0.017885996833720386,0.6990963752785576,Neutral
2019-10-16,0.14339608469255083,-0.1007572387266574,0.017771653643434915,0.6787552502533482,Neutral
2019-10-17,0.14741277373813944,-0.0658114638937982,0.09067014520406103,1.735096794564743,Neutral
2019-10-18,0.17372196522611105,0.026058821193506013,0.05095743932701424,1.091828793011994,Neutral
2019-10-21,0.6179973976035251,1.4505379938181557,0.06354845022178468,1.2407394281164512,Neutral
2019-10-22,0.15093179816015567,-0.057642236209364914,0.07798924004817254,1.4069865601440592,Neutral
2019-10-23,0.2662390710562823,0.304008370952083,0.046231248586936724,0.8982605664396289,Neutral
2019-10-24,0.22092043608221523,0.1567209386970355,0.0668635171286518,1.1847050072215355,Neutral
2019-10-25,0.30634858196664005,0.446677677322501,0.020438235942235705,0.4764882568624991,Neutral
2019-10-28,0.15723129603392483,-0.037344121031477426,-0.009519110888228877,0.025383119099211173,Neutral
2019-10-29,0.13964655782632818,-0.08266564713440545,-0.07180964731768746,-0.8828881872993538,Neutral
2019-10-30,0.26194313824221904,0.3284106782460683,-0.05020621006085113,-0.5630951881717275,Neutral
2019-10-31,0.8486212832352029,2.1976555890676406,-0.03217051577645713,-0.29082546827462763,Retrasar_compra_trigo
2019-11-01,0.9180175146839966,2.3476306959478794,0.026174045599924867,0.5586763000421657,Retrasar_compra_trigo
2019-11-04,0.6381867027821713,1.4279864752599596,0.04978506781164649,0.8817499215285223,Neutral
2019-11-05,0.4850549970243261,0.9465678507908486,0.015924063336869798,0.349512307357101,Neutral
2019-11-06,0.3474462817893942,0.520478032118504,-0.05290007092274984,-0.7272805664613814,Neutral
2019-11-07,-0.011765689698632897,-0.5710086320761386,-0.02813969489849888,-0.38220020931502613,Neutral
2019-11-08,-0.05854546173071462,-0.7013956811864442,0.027541964603700064,0.4875962457306418,Neutral
2019-11-11,0.08664983762070833,-0.2375938077569279,0.050863394882777246,0.8357059676744166,Neutral
2019-11-12,-0.1366085106524073,-0.8982332129473287,0.08743597202398168,1.3796990844411103,Neutral
2019-11-13,0.07205302348804743,-0.22990550623217212,0.05070321915899112,0.7877450572391717,Neutral
2019-11-14,0.16147983519462983,0.04885499963859577,0.008924149749846455,0.11787836508884128,Neutral
2019-11-15,0.019171006044406802,-0.3964653104279226,-0.033292308549746075,-0.5385113551096262,Neutral
2019-11-18,0.0016642035998319926,-0.44411317072476136,-0.03490308266085007,-0.5578344539891141,Neutral
2019-11-19,0.3028413662049072,0.49152987988761343,-0.0364624492432819,-0.557651541528681,Neutral
2019-11-20,0.41700289325167006,0.8456534370899067,-0.02080612620024347,-0.2910699598928469,Neutral
2019-11-21,0.3760072488781798,0.7282815350620159,-0.02064156529917094,-0.26692689399445496,Neutral
2019-11-22,0.2957455382109657,0.5032207650907415,-0.02539073684056259,-0.31945464607833973,Neutral
2019-11-25,0.28391988594872064,0.4935402838261475,-0.058448935628505394,-0.8431961538924542,Neutral
2019-11-26,0.16332928078764652,0.10717988550583316,-0.0010793792326144747,0.1335110394832819,Neutral
2019-11-27,-0.2168341315210469,-1.1018474020930429,0.003682906015134435,0.21584692739217912,Neutral
2019-11-28,0.17837143508609454,0.19317979233205837,-0.006439452712219573,0.021534159134956536,Neutral
2019-11-29,0.19522246934768717,0.2584701162761878,-0.04012696675663374,-0.5664033237596852,Neutral
2019-12-02,0.2555561261685355,0.46873819251508664,-0.09367327379831747,-1.4491642439079562,Neutral
2019-12-03,0.2227940936365993,0.36692749051314316,-0.011265453180227203,-0.05074385283404336,Neutral
2019-12-04,0.07108489211792701,-0.1339894943361428,0.011487056703724852,0.306167367981538,Neutral
2019-12-05,0.03965013056676003,-0.23599080279020027,-0.06773124880123826,-1.2068920085783235,Neutral
2019-12-06,-0.23362631957741087,-1.108793839967136,-0.01992124710451071,-0.37148067607006563,Neutral
2019-12-09,0.20895523666150861,0.33022225180404874,0.026975854097038843,0.5654452179318368,Neutral
2019-12-10,-0.030570516770207057,-0.4540230841951914,0.02223647520727634,0.4393988065740833,Neutral
2019-12-11,-0.19683586500339612,-0.9961658463154907,0.09371529878445672,1.9068195843968343,Neutral
2019-12-12,-0.2394289277555739,-1.1080875979279745,0.07433803695393015,1.4358945064419284,Neutral
2019-12-13,0.02269318591864966,-0.2606970049624852,-0.0178617229401985,-0.529951262561444,Neutral
2019-12-16,0.03206891106953069,-0.21772174840214628,0.0018821400684956302,-0.11723975282359081,Neutral
2019-12-17,-0.17872190956184664,-0.8729891333575346,0.0087470633466884,0.02749260512282714,Neutral
2019-12-18,0.07245418978867146,-0.026703883467893933,-0.025246418931428982,-0.6865007881053012,Neutral
2019-12-19,0.2077271546248296,0.425210988562433,0.0037722303192326834,-0.06668525581627786,Neutral
2019-12-20,0.29285075104219427,0.6847332500794706,-0.07583248925226083,-1.7089210088851172,Neutral
2019-12-23,0.40518623234979234,1.0281690536871886,-0.013459974795032803,-0.35218087518330243,Neutral
2019-12-24,0.847335781394424,2.416147256190658,-0.053971550503343124,-1.1975419886645973,Retrasar_compra_trigo
2019-12-25,1.2198382048432634,3.2747532274968005,-0.08926915777426814,-1.8639522808897286,Retrasar_compra_trigo
2019-12-26,0.9202330471355742,2.2231499329947546,-0.07927645417333506,-1.5887788591649687,Retrasar_compra_trigo
2019-12-27,1.1662324882996602,2.71183278657703,-0.047168701290369874,-0.9013990046242314,Retrasar_compra_trigo
2019-12-30,1.1114679983958178,2.4232435351354558,-0.033300298158126074,-0.5925862766099655,Retrasar_compra_trigo
2019-12-31,1.0850245188529932,2.263366999294128,-0.06416098896823375,-1.19043917144147,Retrasar_compra_trigo
2020-01-01,0.6010909306181622,0.9364251234993218,-0.07717709109738258,-1.4547536681863107,Neutral
2020-01-02,0.5017425518001497,0.6401165170185924,-0.11467643446472398,-2.127967481933978,Neutral
2020-01-03,0.292133412821884,0.037230487084888846,-0.09851278981489431,-1.7588681468779772,Neutral
2020-01-06,0.42619395280874706,0.3923624720049294,-0.0289153518283094,-0.39643246538923543,Neutral
2020-01-07,0.5966951268172833,0.8523210495026957,-0.02321742327288212,-0.27220733433621336,Neutral
2020-01-08,0.1327922668819017,-0.45567631241578654,0.01639752050576715,0.5034707070746651,Neutral
2020-01-09,0.12322528462104554,-0.4812711436551736,0.07832084074162471,1.7324792657964063,Neutral
2020-01-10,0.3299958395494391,0.0943087983947591,0.024984728066014705,0.6949387610346573,Neutral
2020-01-13,0.2635241240502486,-0.07710643281784461,0.002529844218524868,0.2736028957223019,Neutral
2020-01-14,0.38126946678237683,0.2467530264617768,0.10166753198969203,2.2360799389821198,Neutral
2020-01-15,0.4130247542944403,0.32980953440752947,0.14566985722168546,2.882526047712892,Neutral
2020-01-16,0.43910002758615985,0.3931979135465577,0.022515069273319144,0.6087546378439176,Neutral
2020-01-17,0.34189462608062726,0.11557422517106786,0.03201843583732189,0.7828814855266444,Neutral
2020-01-20,0.08214376107225085,-0.6169809285109645,0.023991603681357887,0.6188556978188521,Neutral
2020-01-21,-0.11783603226298656,-1.1597799072828412,0.054733018700648506,1.1578458548518327,Neutral
2020-01-22,0.03207514592285676,-0.725277745295031,0.002844724311417579,0.16592983329942768,Neutral
2020-01-23,0.041721252140291654,-0.6723664759203185,-0.03917916639931662,-0.6260777461674384,Neutral
2020-01-24,0.021456017532858418,-0.7049023880906063,-0.058349678563484275,-0.9571103593891708,Neutral
2020-01-27,-0.04707263823017094,-0.8745482841903978,-0.07354050122197364,-1.2011023037177004,Neutral
2020-01-28,-0.08599361052230403,-0.956763215106541,-0.018985400888252624,-0.16716055211087424,Neutral
2020-01-29,0.12262042260447625,-0.33813058620409275,-0.06987610492399265,-1.1123072373169096,Neutral
2020-01-30,0.05593168527912873,-0.5367703322202645,-0.08370965180755108,-1.333934088060436,Neutral
2020-01-31,-0.17730630641064504,-1.2043496295703597,-0.1419623820384046,-2.25903022960375,Neutral
2020-02-03,-0.01706583878377277,-0.7323240065560761,-0.06537587502583286,-0.8756763572907494,Neutral
2020-02-04,-0.042010104362828926,-0.8125897106338741,0.008150730482214374,0.4663021342668795,Neutral
2020-02-05,-0.0216443482232771,-0.7467771160623129,-0.009205159217698489,0.1698041491337641,Neutral
2020-02-06,0.2854150395159749,0.13672639398759293,-0.023497521006651922,-0.08488102557402927,Neutral
2020-02-07,0.2567904013847908,0.04246222471528215,-0.0004571410942149079,0.3321718646139111,Neutral
2020-02-10,0.2897731708572877,0.12490778855650772,0.06492937663065446,1.4857237523687579,Neutral
2020-02-11,0.047112186102594045,-0.5696029224095569,0.06413999892510835,1.417261594838644,Neutral
2020-02-12,0.011750491842459354,-0.6519570951493374,0.011417171293078399,0.4630505822726151,Neutral
2020-02-13,0.12997832373710771,-0.2964676792653887,-0.0664022903430479,-0.9074893979450585,Neutral
2020-02-14,-0.15189109532546397,-1.0840682721646375,-0.10503727036972843,-1.537589228141643,Neutral
2020-02-17,-0.08968296773247086,-0.8811856440302981,-0.08355735484391946,-1.148937524565557,Neutral
2020-02-18,-0.0521664986664474,-0.7598771870464722,-0.09950319869655555,-1.3738995486740255,Neutral
2020-02-19,-0.029304894738831244,-0.7098959015949554,-0.06989365540408787,-0.8457480898966232,Neutral
2020-02-20,0.17206577752398378,-0.13088711863307873,-0.07853891243690025,-0.9642121460174189,Neutral
2020-02-21,0.22370532120813102,0.016146116039785857,-0.1076594769162651,-1.410381765105886,Neutral
2020-02-24,0.49025537099168215,0.7670743575335901,-0.1324758468811882,-1.7806079577845189,Neutral
2020-02-25,0.24823217260880437,0.0737985519582739,-0.030654668528664608,-0.12161473583701782,Neutral
2020-02-26,0.25301656151184027,0.07893192844345805,0.014567595777582154,0.6118707825562089,Neutral
2020-02-27,0.24922877230442353,0.05822170272875272,0.09329348275442939,1.8022743297011556,Neutral
2020-02-28,0.032317327029637966,-0.5844491415306559,0.09255828376197806,1.7156639281734378,Neutral
2020-03-02,0.21423642226742334,-0.05590368407342684,0.041332542796824745,0.9182373071160013,Neutral
2020-03-03,0.6546555995306775,1.182703027685363,0.09163328311607932,1.6409231688011054,Neutral
2020-03-04,0.5793083360269442,0.934067962840761,0.058042809202510925,1.1582252669394726,Neutral
2020-03-05,0.6184362872104439,1.0156644363572214,0.04287166003751253,0.9434685401782227,Neutral
2020-03-06,0.5677300849754978,0.8390772267826213,0.023749838353975816,0.6355350386166516,Neutral
2020-03-09,0.3663668149001067,0.2340405821013074,-0.12216639912634064,-1.544469806907004,Neutral
2020-03-10,-0.006405042807854144,-0.8790756267762129,-0.02650490761315072,-0.09448502321979789,Neutral
2020-03-11,-0.12062370751125329,-1.1979301426064217,-0.0010196944600597835,0.2837874585191316,Neutral
2020-03-12,-0.33432326750779673,-1.752742376154273,0.010752804569658325,0.4592206292476786,Adelantar_compra_trigo
2020-03-13,0.009798329538931227,-0.749582004676925,-0.0024787756039699183,0.24279782225531443,Neutral
2020-03-16,-0.0022298807638394536,-0.7616235422435608,-0.0024102707295730053,0.24093660750439938,Neutral
2020-03-17,-0.053912377448110504,-0.8809156295393806,-0.0380445622890615,-0.303379924170101,Neutral
2020-03-18,0.12266580775301161,-0.3412830790667874,-0.0015302827346366232,0.23071798113763847,Neutral
2020-03-19,-0.08373346876639776,-0.9612839426142696,-0.06525205058690409,-0.7515358193948818,Neutral
2020-03-20,-0.19766818273276776,-1.3468264580754035,-0.04624399289116443,-0.459676665236186,Neutral
2020-03-23,-0.15327709458143435,-1.2168131055718399,-0.013372014544657418,0.04052955781785492,Neutral
2020-03-24,0.05700367398140127,-0.40908156953117236,-0.023896011742458256,-0.13225985685001382,Neutral
2020-03-25,0.15287842342232416,0.02345783852228026,-0.007911016542464289,0.0976519808241337,Neutral
2020-03-26,0.19061292644047256,0.21265979940510585,-0.0593913740749763,-0.7306686729094746,Neutral
2020-03-27,0.19263964909587017,0.2296202087631261,-0.09795054281867266,-1.3418266480916683,Neutral
2020-03-30,0.2541878987550277,0.5197622447776246,-0.06721815717933421,-0.8401366322970814,Neutral
2020-03-31,0.27183020359748333,0.6441605587921942,-0.024607589022906495,-0.1684802343196612,Neutral
2020-04-01,0.05708522570615848,-0.3411444257732748,-0.11273790986857213,-1.4961626441867701,Neutral
2020-04-02,0.06832257006452469,-0.2848970876877164,-0.069361381288078,-0.7972293773458248,Neutral
2020-04-03,-0.12136727871522268,-1.12052675612217,-0.08864106828498697,-1.0636790275820054,Neutral
2020-04-06,-0.08308179660755588,-0.914822285770358,-0.08451228154395873,-0.9698075051815646,Neutral
2020-04-07,-0.14785829841202247,-1.1718293530963468,-0.13632037101534045,-1.7213800163445538,Neutral
2020-04-08,0.3473601825670354,1.1082232150161873,-0.15095139538077595,-1.9338730728999902,Neutral
2020-04-09,0.3074460397182941,0.9464426706989681,-0.08278764340598377,-0.8092592642176177,Neutral
2020-04-10,0.01873124215850286,-0.37991023904287075,-0.07091909267672247,-0.5942600809135979,Neutral
2020-04-13,0.0022184465340959747,-0.4506912066921505,-0.08057581925719548,-0.7248266555156749,Neutral
2020-04-14,0.10741009419636516,0.0268110248608702,-0.07845924971391205,-0.6644070320929032,Neutral
2020-04-15,0.42503246405925044,1.4764585850382286,-0.04995861188292716,-0.18002648440930963,Neutral
2020-04-16,0.26859002208571336,0.7268182055454193,-0.030268995315037683,0.14374598468056685,Neutral
2020-04-17,-0.04676154961512147,-0.7302284858271746,-0.03859651945762277,0.0003287772839317856,Neutral
2020-04-20,0.11861710094140854,0.02279038293796501,0.008251978315177766,0.7530450046814344,Neutral
2020-04-21,-0.1360962185579524,-1.1533713050723362,0.04525185167578205,1.328028041042603,Neutral
2020-04-22,-0.18727286064270743,-1.3450646526105166,0.04475805905251984,1.273981703172774,Neutral
2020-04-23,-0.2002394020049838,-1.363024045292632,0.022934740488552707,0.8922779607512721,Neutral
2020-04-24,-0.17975376949223243,-1.2705970641440478,0.03739612001955139,1.095474005775293,Neutral
2020-04-27,-0.02539904339582577,-0.577150562483608,0.031202151008743018,0.9627991002728051,Neutral
2020-04-28,-0.13490695794078889,-1.0550510507921986,0.06185440329581038,1.4262340221727432,Neutral
2020-04-29,-0.15737519813864598,-1.1353159861201507,0.07710119911511537,1.6116968473605222,Neutral
2020-04-30,-0.1315507673383456,-0.9878455319689484,-0.002273577543590033,0.35965173384505417,Neutral
2020-05-01,-0.07954596677617687,-0.7337612968931956,-0.06536249211949574,-0.6115296253557696,Neutral
2020-05-04,-0.04259036106979508,-0.5488051213428206,-0.0946139731776301,-1.0365435954056297,Neutral
2020-05-05,0.05215887094496363,-0.1296825641876309,-0.04106375776338034,-0.1666465900288022,Neutral
2020-05-06,0.21491234559182182,0.5747835036088336,-0.12084164925650032,-1.3958985772152905,Neutral
2020-05-07,0.2748170897589839,0.8242357437100123,-0.08741684396717053,-0.856382788551594,Neutral
2020-05-08,0.3398588126046356,1.0735776008490285,-0.06369547259818065,-0.49668913285312843,Neutral
2020-05-11,0.009071669678731631,-0.38832794256801956,-0.0037446171370569825,0.4404870092753446,Neutral
2020-05-12,0.027244594086260676,-0.3149000873824578,-0.00626117783639657,0.37873006419109134,Neutral
2020-05-13,0.12356538560687547,0.10028732633076204,-0.08078554372740476,-0.8215423772307614,Neutral
2020-05-14,0.25815226200251207,0.6887858224039097,-0.1200619446183886,-1.426122233304272,Neutral
2020-05-15,0.10531460054528008,0.021688502610675887,-0.1553272064376494,-1.9358460194311842,Neutral
2020-05-18,-0.019246076334036744,-0.5049508828440019,-0.15572538955194082,-1.9154099469002452,Neutral
2020-05-19,-0.11132922125017064,-0.893664977184394,-0.14059824048542668,-1.615782734184988,Neutral
2020-05-20,0.009622097693660514,-0.3286726887051748,-0.17056365801257534,-1.9623030959477374,Neutral
2020-05-21,0.21352534893581776,0.602623506499735,-0.07760632140324919,-0.5750066253201818,Neutral
2020-05-22,0.12034192348167227,0.17132418686295026,-0.13194652605292712,-1.364513467687448,Neutral
2020-05-25,0.29043710334178385,0.9365730583707959,-0.051283001389927696,-0.10135171325196511,Neutral
2020-05-26,0.2889854712488953,1.0092958548568058,0.0077752419074585966,0.8717046059028613,Neutral
2020-05-27,0.2395207818851457,0.8375598555251924,0.03709947549978443,1.3629423323200778,Neutral
2020-05-28,0.1805804065203267,0.6182729529181212,-0.01916714105316064,0.4706838272162908,Neutral
2020-05-29,0.3129008461135925,1.4162622823623119,-0.009006095274886494,0.6536318460559045,Neutral
2020-06-01,0.3483253286389081,1.6215457246287934,-0.07956846231549841,-0.5433224427507835,Retrasar_compra_trigo
2020-06-02,0.7794751977535102,3.528146565311131,-0.03147762382430219,0.27064005673107305,Retrasar_compra_trigo
2020-06-03,0.514192205098972,2.0844003966125846,-0.04010475444859862,0.1365452873259167,Retrasar_compra_trigo
2020-06-04,0.5643087222816137,2.2360542105690473,-0.0648106068295069,-0.26392266642440115,Retrasar_compra_trigo
2020-06-05,0.39951212906449385,1.3912163127897572,-0.1185875257994009,-1.1451417999311304,Neutral
2020-06-08,0.19289305203001295,0.39825157520662047,-0.209586068021552,-2.5043370415286113,Neutral
2020-06-09,0.17750092782806526,0.3083980637332421,-0.21550491235473235,-2.4213785910065853,Neutral
2020-06-10,0.19287627014270914,0.3755318812233782,-0.12942516092899403,-1.0638343584587098,Neutral
2020-06-11,0.7695697420696597,2.8488694891625164,-0.13069632581537616,-1.056348753325542,Retrasar_compra_trigo
2020-06-12,0.6434502970313982,2.173506112054599,-0.12375386822611034,-0.9251012621645013,Retrasar_compra_trigo
2020-06-15,0.34398330697785795,0.84616882947111,-0.08177732360407863,-0.2775642035235335,Neutral
2020-06-16,0.3668881941131348,0.9182853320581488,0.008599629287668886,1.0719227538307194,Neutral
2020-06-17,-0.058634106055250435,-0.9087357151264223,0.05499003736153063,1.7170589365726048,Neutral
2020-06-18,-0.05805523180815264,-0.8825865328689102,-0.022860165768230356,0.5621270015157226,Neutral
2020-06-19,-0.03838027317522119,-0.7779187097617467,-0.12470342144905122,-0.9199706937627515,Neutral
2020-06-22,0.12305766289392128,-0.08024062030635064,-0.004202376238321204,0.818098185577466,Neutral
2020-06-23,0.3055539782607548,0.6960517725198611,0.0902245421991057,2.082706056069632,Neutral
2020-06-24,0.18153465164470717,0.15825699139928925,0.0627559613017652,1.6273700634892247,Neutral
2020-06-25,0.14125369327652848,-0.018957170666837733,-0.02881159281079504,0.36045197377663935,Neutral
2020-06-26,-0.008583210914092199,-0.672388858885921,0.008420731597741593,0.8453863178130566,Neutral
2020-06-29,-0.201178305202383,-1.4774781396728718,-0.015642700859434644,0.5006871053155663,Neutral
2020-06-30,-0.11251911148804616,-1.1055719277695712,-0.03086138791736115,0.27185549913843,Neutral
2020-07-01,-0.31405373130605163,-1.872744378297212,0.003522767718986186,0.7196691201888922,Adelantar_compra_trigo
2020-07-02,-0.33955369427169924,-1.882484253091442,0.0013319750109435091,0.6682528506276033,Adelantar_compra_trigo
2020-07-03,-0.4586794342883298,-2.234440755665375,-0.0673059210226572,-0.2899174280503812,Adelantar_compra_trigo
2020-07-06,-0.303098429198716,-1.5779439378545301,-0.08223413073863761,-0.4976879164348007,Adelantar_compra_trigo
2020-07-07,0.06659188471811373,-0.16773505742201647,-0.04553151194237981,0.00657888718037166,Neutral
2020-07-08,-0.1675891394790998,-1.0249937672748068,-0.02759694418773817,0.25181116609256765,Neutral
2020-07-09,-0.4553216664860287,-2.011248750373853,-0.023530905245067624,0.30689394331731457,Adelantar_compra_trigo
2020-07-10,-0.41400615512607697,-1.788428288898188,0.013396965096132973,0.8057666683180347,Adelantar_compra_trigo
2020-07-13,-0.35463593592896636,-1.5155146699497264,-0.02197705442950393,0.32294543916919,Adelantar_compra_trigo
2020-07-14,-0.26745012394608203,-1.1909705296714344,-0.02261328066445878,0.3341240002880901,Neutral
2020-07-15,-0.30435648719223085,-1.3033893292068504,-0.18198643358894606,-1.8335312849452292,Neutral
2020-07-16,-0.29309544363199613,-1.2513513711014432,-0.17070885428014093,-1.6094277651009523,Neutral
2020-07-17,-0.18481628188144317,-0.8766551918600245,-0.11067478306975254,-0.759144962235485,Neutral
2020-07-20,0.03454212220369168,-0.12236390297143739,-0.11492220273910725,-0.7898664832783678,Neutral
2020-07-21,-0.3066138066963573,-1.2792127266812157,-0.12132498344902154,-0.8520299417901751,Neutral
2020-07-22,-0.3245493770768091,-1.317723461691433,-0.14838362166715435,-1.2082937624662466,Neutral
2020-07-23,-0.24081431015315058,-1.02236937928124,-0.08070860799635748,-0.21003062480761156,Neutral
2020-07-24,-0.360187806798673,-1.3881641793245783,-0.04897168716061184,0.2489150201512218,Neutral
2020-07-27,-0.003437275635711501,-0.20562359641477532,-0.016811098497497845,0.6971112388980935,Neutral
2020-07-28,-0.10758689512050612,-0.5415087293240964,-0.10433116146406007,-0.5594609180597823,Neutral
2020-07-29,-0.0922598198315594,-0.4739532449676569,-0.09568753400653396,-0.44174789122048913,Neutral
2020-07-30,0.029564333505048168,-0.05666263509083504,-0.09918962052593105,-0.4893544333561372,Neutral
2020-07-31,-0.07110793608972266,-0.37192352726296307,-0.10106687805210757,-0.5064956472033411,Neutral
2020-08-03,-0.37310165061664335,-1.342759027226934,-0.11446098088095802,-0.6764024489921757,Neutral
2020-08-04,-0.3926413557850319,-1.3618909033803286,-0.11081167559589211,-0.6001806464411891,Neutral
2020-08-05,-0.16104784657915694,-0.5924158528073308,-0.06016932998258229,0.13566744221298194,Neutral
2020-08-06,-0.19156078177078673,-0.6678970070986489,-0.1470387004642948,-1.121690294686699,Neutral
2020-08-07,-0.3065184777835448,-1.0106705467406871,-0.03696399574649534,0.45537168243290566,Neutral
2020-08-10,-0.0989515830958485,-0.33749253937826934,-0.01689558856229545,0.7237937851963495,Neutral
2020-08-11,-0.1362352317788309,-0.455881693521687,-0.030469230064807284,0.499131941600419,Neutral
2020-08-12,-0.2003662764078502,-0.6485269232947628,0.008395413738017332,1.0505030904946866,Neutral
2020-08-13,-0.1409244172718198,-0.4401197472121002,-0.07264158877254423,-0.18130836397866254,Neutral
2020-08-14,0.025156896028757814,0.09855752161836295,-0.09667265661356694,-0.5594130463784401,Neutral
2020-08-17,0.49254714442484016,1.569098251103132,-0.0885453024877132,-0.42494143111981775,Retrasar_compra_trigo
2020-08-18,0.6097659656899275,1.8783939850690028,-0.011221697916564466,0.7649265962902603,Retrasar_compra_trigo
2020-08-19,0.7857031109018919,2.294429969839808,-0.02367134523470682,0.5993879745690865,Retrasar_compra_trigo
2020-08-20,0.5896600835022232,1.6556736053846148,-0.0026426983404044257,0.9201630067341686,Retrasar_compra_trigo
2020-08-21,0.3229734163889342,0.880860881712043,-0.04103148433209691,0.3328879242465727,Neutral
2020-08-24,0.305345888142484,0.8333784970621575,-0.019756677945679924,0.6479419075738325,Neutral
2020-08-25,0.29870783030682624,0.8693458976820017,0.06045923407568243,1.8232245961813782,Neutral
2020-08-26,0.0687342855306623,0.20183648851686065,0.08641614956790744,2.101599952126514,Neutral
2020-08-27,0.03839716886636779,0.13903522222923004,0.047025176034460436,1.4718094856657415,Neutral
2020-08-28,0.11791875024868848,0.4103961092827941,0.05633346213565438,1.5416937806993372,Neutral
2020-08-31,0.18204739269218528,0.6164710987735588,0.06114227722609278,1.5802954273862138,Neutral
2020-09-01,0.26640499890767355,0.8787040763620191,0.05785215137340427,1.5156863509646081,Neutral
2020-09-02,0.300551686818066,0.9773124561100655,0.08396578167780144,1.8237795932203777,Neutral
2020-09-03,0.17682337062918396,0.6484797379121078,0.10688336545624533,2.0555025671573013,Neutral
2020-09-04,0.06978970643743754,0.3366501950707807,0.062385053264853996,1.368643403134492,Neutral
2020-09-07,-0.1454205444517127,-0.39138028022141325,0.06632040055194399,1.3726215222233653,Neutral
2020-09-08,0.21043469437891726,0.8864494467066192,0.019746039561656215,0.710233203415232,Neutral
2020-09-09,0.19792930195366232,0.8216455079642725,-0.04080182846676217,-0.12347448480983365,Neutral
2020-09-10,0.14170975450721102,0.6079835030883559,-0.05643301886808483,-0.33864114025581776,Neutral
2020-09-11,-0.0368611133065091,-0.025124203967678685,-0.05217447769553685,-0.29933979944942285,Neutral
2020-09-14,0.5443229399972971,1.948298030323153,-0.12090942785083847,-1.2515415680207451,Retrasar_compra_trigo
2020-09-15,0.2743005784178649,1.0243799345346891,-0.06279364595210568,-0.39357493053731524,Neutral
2020-09-16,0.1691304552105457,0.6633786593244805,-0.17735976784659124,-1.9849274118422973,Neutral
2020-09-17,0.23857602445846826,0.8932645759491141,-0.020272916089467907,0.2830834113211838,Neutral
2020-09-18,0.3374378149252548,1.197512416636199,0.051589743055190596,1.297063616796657,Neutral
2020-09-21,0.49751841965146326,1.664846537425418,0.01812310528709027,0.8068636551395565,Retrasar_compra_trigo
2020-09-22,0.8219550099151007,2.538327577470151,0.0052879607907898585,0.6137395147106796,Retrasar_compra_trigo
2020-09-23,0.8360175958307741,2.4139766612999263,0.009847895750794589,0.6762670057353249,Retrasar_compra_trigo
2020-09-24,0.5219077327310702,1.4199145822969497,-0.02864839468109026,0.13822884041187988,Neutral
2020-09-25,0.4150692019069071,1.0691100186451472,-0.019911154581286672,0.25134794428956914,Neutral
2020-09-28,0.43673272697923693,1.0969714997723168,-0.032830750415903776,0.05614771308261384,Neutral
2020-09-29,0.8264284836899733,2.139748766706347,-0.033958646868109454,0.03730880689086817,Retrasar_compra_trigo
2020-09-30,0.44021232578379,0.9931258796794002,-0.02623638614104018,0.14716534151017516,Neutral
2020-10-01,0.6436482085162147,1.5268641305609414,-0.08411421242933037,-0.6619168652351041,Retrasar_compra_trigo
2020-10-02,0.6120608026917411,1.39130498563979,-0.06721459725329115,-0.4037948961394094,Neutral
2020-10-05,0.7219457718458102,1.6453451186943462,-0.04764754971376117,-0.11865296298946804,Retrasar_compra_trigo
2020-10-06,0.6196950311418457,1.3066208887187898,-0.03750206090935837,0.02966233763827896,Neutral
2020-10-07,0.3803520209279414,0.5974258728273355,-0.044838367058289474,-0.11173810467328803,Neutral
2020-10-08,0.4948860902569203,0.8988909523290439,0.012436111234465086,0.7127161942884326,Neutral
2020-10-09,0.5776084168893725,1.1029597067869479,-0.012078459173726852,0.31678573650523256,Neutral
2020-10-12,0.7180343653905243,1.4552599822243664,-0.0035125262213298036,0.4256706059618719,Neutral
2020-10-13,0.6350294477101723,1.180442554597968,0.054604164546221856,1.2922192882708052,Neutral
2020-10-14,0.4426786270830805,0.5986742801714926,0.030191421338787716,0.8846125937799788,Neutral
2020-10-15,0.0962800060405904,-0.4461551192862281,0.02911808446454378,0.8386872975394736,Neutral
2020-10-16,0.25087766102280007,-0.013990667980058238,0.007393129147954536,0.47378598580323944,Neutral
2020-10-19,0.31318636359840113,0.16275516269316403,0.0607718672271933,1.2926021055908434,Neutral
2020-10-20,0.10046064646879138,-0.5121656995236632,0.029338181864298596,0.7668299406977349,Neutral
2020-10-21,-0.0012457037414366212,-0.8390809320633462,0.07391213631858973,1.4288707778536895,Neutral
2020-10-22,-0.07604809898762355,-1.063288998301594,0.045525060280727336,0.9451542670968637,Neutral
